date,product_id,daily_sales,inventory_level
2022-04-06,P002,82.33,170.32
2022-04-07,P002,80.48,152.66
2022-04-08,P002,91.86,160.54
2022-04-09,P002,90.79,164.01
2022-04-10,P002,96.95,179.53
2022-04-11,P002,96.38,169.11
2022-04-12,P002,80.67,150.71
2022-04-13,P002,78.17,151.18
2022-04-14,P002,81.8,144.08
2022-04-15,P002,81.53,160.5
2022-04-16,P002,93.79,150.92
2022-04-17,P002,98.54,169.1
2022-04-18,P002,91.05,173.65
2022-04-19,P002,84.83,162.86
2022-04-20,P002,,162.86
2022-04-21,P002,79.62,153.97
2022-04-22,P002,93.89,180.59
2022-04-23,P002,104.55,188.8
2022-04-24,P002,94.62,174.08
2022-04-25,P002,95.91,180.19
2022-04-26,P002,84.54,167.05
2022-04-27,P002,83.76,154.37
2022-04-28,P002,92.42,153.98
2022-04-29,P002,92.24,171.44
2022-04-30,P002,84.7,165.16
2022-05-01,P002,99.51,185.42
2022-05-02,P002,99.75,165.39
2022-05-03,P002,83.98,149.91
2022-05-04,P002,,166.44
2022-05-05,P002,78.15,152.44
2022-05-06,P002,79.51,135.66
2022-05-07,P002,95.41,174.16
2022-05-08,P002,85.44,141.91
2022-05-09,P002,90.08,155.63
2022-05-10,P002,92.16,180.68
2022-05-11,P002,68.52,161.77
2022-05-12,P002,73.7,136.55
2022-05-13,P002,81.3,153.0
2022-05-14,P002,93.22,168.64
2022-05-15,P002,92.79,185.61
2022-05-16,P002,98.9,168.97
2022-05-17,P002,89.13,159.36
2022-05-18,P002,81.89,172.37
2022-05-19,P002,81.17,152.42
2022-05-20,P002,,170.96
2022-05-21,P002,87.3,147.52
2022-05-22,P002,98.98,172.27
2022-05-23,P002,82.66,141.07
2022-05-24,P002,87.23,151.67
2022-05-25,P002,84.82,168.21
2022-05-26,P002,80.33,154.83
2022-05-27,P002,84.07,155.88
2022-05-28,P002,93.6,161.11
2022-05-29,P002,75.38,148.17
2022-05-30,P002,89.84,167.85
2022-05-31,P002,80.2,165.03
2022-06-01,P002,76.05,124.8
2022-06-02,P002,81.94,148.62
2022-06-03,P002,83.3,159.89
2022-06-04,P002,82.96,156.97
2022-06-05,P002,90.28,169.32
2022-06-06,P002,87.0,164.67
2022-06-07,P002,80.13,152.08
2022-06-08,P002,75.87,145.6
2022-06-09,P002,82.46,155.01
2022-06-10,P002,75.74,162.23
2022-06-11,P002,89.35,157.03
2022-06-12,P002,97.36,171.73
2022-06-13,P002,74.66,151.49
2022-06-14,P002,78.98,169.58
2022-06-15,P002,69.84,141.83
2022-06-16,P002,72.44,157.03
2022-06-17,P002,75.26,162.58
2022-06-18,P002,85.7,160.06
2022-06-19,P002,99.08,171.97
2022-06-20,P002,75.88,147.59
2022-06-21,P002,69.28,141.72
2022-06-22,P002,63.92,147.47
2022-06-23,P002,83.41,160.72
2022-06-24,P002,76.29,153.64
2022-06-25,P002,84.93,148.68
2022-06-26,P002,83.98,149.3
2022-06-27,P002,76.16,172.6
2022-06-28,P002,73.24,146.46
2022-06-29,P002,84.83,152.08
2022-06-30,P002,79.74,169.05
2022-07-01,P002,72.29,150.11
2022-07-02,P002,87.31,168.09
2022-07-03,P002,79.74,153.36
2022-07-04,P002,69.51,141.32
2022-07-05,P002,79.1,152.4
2022-07-06,P002,75.38,136.55
2022-07-07,P002,76.0,150.12
2022-07-08,P002,72.92,150.88
2022-07-09,P002,80.76,174.26
2022-07-10,P002,87.57,163.43
2022-07-11,P002,80.85,132.51
2022-07-12,P002,68.97,143.03
2022-07-13,P002,57.05,159.45
2022-07-14,P002,68.76,152.42
2022-07-15,P002,80.57,147.46
2022-07-16,P002,72.94,153.85
2022-07-17,P002,85.27,152.85
2022-07-18,P002,78.87,140.33
2022-07-19,P002,74.21,145.73
2022-07-20,P002,281.52,146.3
2022-07-21,P002,62.3,118.58
2022-07-22,P002,62.8,126.31
2022-07-23,P002,75.33,150.44
2022-07-24,P002,85.19,156.11
2022-07-25,P002,72.06,151.01
2022-07-26,P002,63.98,126.84
2022-07-27,P002,52.68,134.82
2022-07-28,P002,75.45,138.61
2022-07-29,P002,75.93,167.36
2022-07-30,P002,81.64,139.48
2022-07-31,P002,84.16,148.24
2022-08-01,P002,77.28,156.46
2022-08-02,P002,65.21,156.85
2022-08-03,P002,61.16,139.31
2022-08-04,P002,60.92,141.55
2022-08-05,P002,85.36,160.53
2022-08-06,P002,78.94,143.68
2022-08-07,P002,74.18,144.27
2022-08-08,P002,75.23,138.11
2022-08-09,P002,59.25,121.46
2022-08-10,P002,69.82,148.84
2022-08-11,P002,58.19,121.96
2022-08-12,P002,71.24,149.44
2022-08-13,P002,80.71,142.69
2022-08-14,P002,77.99,155.96
2022-08-15,P002,71.75,141.87
2022-08-16,P002,64.14,153.21
2022-08-17,P002,59.25,137.48
2022-08-18,P002,57.51,144.87
2022-08-19,P002,64.37,131.81
2022-08-20,P002,82.04,157.6
2022-08-21,P002,73.91,139.1
2022-08-22,P002,65.37,136.23
2022-08-23,P002,59.9,132.28
2022-08-24,P002,65.13,132.87
2022-08-25,P002,63.99,126.83
2022-08-26,P002,69.41,130.28
2022-08-27,P002,70.63,122.23
2022-08-28,P002,77.03,141.47
2022-08-29,P002,65.28,146.56
2022-08-30,P002,60.52,119.54
2022-08-31,P002,63.46,124.77
2022-09-01,P002,64.31,157.22
2022-09-02,P002,59.32,127.96
2022-09-03,P002,66.23,144.44
2022-09-04,P002,73.46,154.89
2022-09-05,P002,78.74,160.37
2022-09-06,P002,49.86,109.63
2022-09-07,P002,58.6,131.29
2022-09-08,P002,50.14,108.95
2022-09-09,P002,60.76,160.22
2022-09-10,P002,68.56,127.61
2022-09-11,P002,69.7,134.22
2022-09-12,P002,64.62,129.21
2022-09-13,P002,60.86,120.89
2022-09-14,P002,53.22,141.74
2022-09-15,P002,49.14,148.37
2022-09-16,P002,68.8,139.04
2022-09-17,P002,74.85,136.64
2022-09-18,P002,76.89,129.52
2022-09-19,P002,58.22,130.78
2022-09-20,P002,62.28,134.12
2022-09-21,P002,60.19,128.67
2022-09-22,P002,51.46,128.68
2022-09-23,P002,63.94,142.89
2022-09-24,P002,69.43,147.66
2022-09-25,P002,82.71,154.55
2022-09-26,P002,78.87,142.85
2022-09-27,P002,50.39,132.05
2022-09-28,P002,71.01,146.14
2022-09-29,P002,52.11,135.99
2022-09-30,P002,69.75,152.65
2022-10-01,P002,75.95,136.74
2022-10-02,P002,65.72,126.38
2022-10-03,P002,70.35,137.8
2022-10-04,P002,59.83,124.27
2022-10-05,P002,59.51,142.06
2022-10-06,P002,59.15,137.66
2022-10-07,P002,71.24,157.23
2022-10-08,P002,70.81,149.78
2022-10-09,P002,70.95,148.03
2022-10-10,P002,74.26,161.25
2022-10-11,P002,64.28,143.98
2022-10-12,P002,,136.6
2022-10-13,P002,54.16,143.96
2022-10-14,P002,58.2,134.35
2022-10-15,P002,67.4,139.35
2022-10-16,P002,68.7,135.32
2022-10-17,P002,72.9,154.93
2022-10-18,P002,67.19,154.56
2022-10-19,P002,56.17,130.66
2022-10-20,P002,67.32,155.4
2022-10-21,P002,73.31,128.61
2022-10-22,P002,72.92,147.36
2022-10-23,P002,68.18,142.78
2022-10-24,P002,,146.08
2022-10-25,P002,61.71,160.55
2022-10-26,P002,58.63,132.96
2022-10-27,P002,57.5,128.43
2022-10-28,P002,60.59,135.85
2022-10-29,P002,63.5,118.48
2022-10-30,P002,77.8,145.2
2022-10-31,P002,65.11,149.95
2022-11-01,P002,81.38,150.09
2022-11-02,P002,52.32,119.04
2022-11-03,P002,53.0,141.09
2022-11-04,P002,70.01,158.42
2022-11-05,P002,82.55,162.72
2022-11-06,P002,75.47,145.92
2022-11-07,P002,74.35,146.96
2022-11-08,P002,53.09,120.05
2022-11-09,P002,55.93,120.99
2022-11-10,P002,55.28,119.84
2022-11-11,P002,56.79,125.61
2022-11-12,P002,75.31,139.96
2022-11-13,P002,62.88,122.24
2022-11-14,P002,64.27,141.46
2022-11-15,P002,62.24,139.58
2022-11-16,P002,56.34,148.35
2022-11-17,P002,65.46,133.77
2022-11-18,P002,71.37,149.33
2022-11-19,P002,81.37,159.49
2022-11-20,P002,82.27,154.74
2022-11-21,P002,80.49,162.94
2022-11-22,P002,66.91,149.66
2022-11-23,P002,64.64,142.91
2022-11-24,P002,67.65,140.1
2022-11-25,P002,71.92,143.34
2022-11-26,P002,75.17,136.49
2022-11-27,P002,77.33,144.27
2022-11-28,P002,70.33,139.11
2022-11-29,P002,71.06,134.82
2022-11-30,P002,63.87,143.27
2022-12-01,P002,62.24,149.21
2022-12-02,P002,68.75,134.67
2022-12-03,P002,71.96,149.79
2022-12-04,P002,86.89,151.55
2022-12-05,P002,77.41,149.36
2022-12-06,P002,65.07,133.17
2022-12-07,P002,71.02,152.04
2022-12-08,P002,64.61,132.82
2022-12-09,P002,66.04,151.16
2022-12-10,P002,87.12,159.67
2022-12-11,P002,79.58,148.08
2022-12-12,P002,76.28,138.75
2022-12-13,P002,72.31,149.84
2022-12-14,P002,74.85,158.8
2022-12-15,P002,69.93,147.66
2022-12-16,P002,69.14,166.52
2022-12-17,P002,86.12,175.42
2022-12-18,P002,81.76,153.68
2022-12-19,P002,91.94,163.76
2022-12-20,P002,,153.63
2022-12-21,P002,56.48,123.1
2022-12-22,P002,73.85,160.51
2022-12-23,P002,89.9,168.52
2022-12-24,P002,94.22,171.79
2022-12-25,P002,97.57,179.44
2022-12-26,P002,76.42,168.65
2022-12-27,P002,81.34,158.05
2022-12-28,P002,67.49,141.36
2022-12-29,P002,74.99,165.08
2022-12-30,P002,72.54,157.21
2022-12-31,P002,82.84,154.63
2023-01-01,P002,84.47,159.53
2023-01-02,P002,89.87,166.83
2023-01-03,P002,82.62,161.24
2023-01-04,P002,75.43,136.86
2023-01-05,P002,67.49,127.06
2023-01-06,P002,80.25,146.38
2023-01-07,P002,84.18,149.53
2023-01-08,P002,95.69,164.26
2023-01-09,P002,93.49,174.84
2023-01-10,P002,86.1,159.41
2023-01-11,P002,,148.14
2023-01-12,P002,61.09,123.84
2023-01-13,P002,73.45,143.83
2023-01-14,P002,99.11,179.98
2023-01-15,P002,89.99,170.94
2023-01-16,P002,83.83,151.59
2023-01-17,P002,91.52,168.14
2023-01-18,P002,85.19,182.18
2023-01-19,P002,79.56,154.39
2023-01-20,P002,84.17,152.24
2023-01-21,P002,91.66,164.92
2023-01-22,P002,95.62,171.55
2023-01-23,P002,99.79,173.28
2023-01-24,P002,86.05,160.73
2023-01-25,P002,83.8,144.36
2023-01-26,P002,88.26,153.63
2023-01-27,P002,80.73,154.24
2023-01-28,P002,98.79,172.13
2023-01-29,P002,94.28,163.62
2023-01-30,P002,76.87,150.1
2023-01-31,P002,72.5,148.11
2023-02-01,P002,75.08,158.97
2023-02-02,P002,86.16,160.17
2023-02-03,P002,90.15,169.14
2023-02-04,P002,97.07,166.65
2023-02-05,P002,109.44,190.17
2023-02-06,P002,86.03,164.79
2023-02-07,P002,86.76,170.42
2023-02-08,P002,84.65,166.79
2023-02-09,P002,80.18,161.07
2023-02-10,P002,91.24,165.26
2023-02-11,P002,87.94,165.39
2023-02-12,P002,107.76,193.4
2023-02-13,P002,91.1,159.58
2023-02-14,P002,100.64,169.36
2023-02-15,P002,84.14,160.95
2023-02-16,P002,92.25,171.4
2023-02-17,P002,92.22,158.98
2023-02-18,P002,98.8,173.06
2023-02-19,P002,97.22,171.28
2023-02-20,P002,97.3,150.15
2023-02-21,P002,91.74,164.54
2023-02-22,P002,80.98,154.41
2023-02-23,P002,86.66,160.06
2023-02-24,P002,90.18,179.34
2023-02-25,P002,114.07,176.91
2023-02-26,P002,101.45,168.2
2023-02-27,P002,107.09,155.97
2023-02-28,P002,89.87,160.06
2023-03-01,P002,88.43,159.47
2023-03-02,P002,80.64,150.54
2023-03-03,P002,92.29,178.37
2023-03-04,P002,102.64,186.25
2023-03-05,P002,112.58,188.36
2023-03-06,P002,100.21,171.5
2023-03-07,P002,100.37,185.63
2023-03-08,P002,91.72,166.52
2023-03-09,P002,99.31,166.12
2023-03-10,P002,95.57,153.4
2023-03-11,P002,116.63,187.22
2023-03-12,P002,101.04,183.59
2023-03-13,P002,95.14,192.9
2023-03-14,P002,85.64,161.25
2023-03-15,P002,102.66,170.01
2023-03-16,P002,95.23,158.38
2023-03-17,P002,94.66,175.18
2023-03-18,P002,110.5,167.86
2023-03-19,P002,108.76,189.27
2023-03-20,P002,112.19,195.36
2023-03-21,P002,84.24,163.6
2023-03-22,P002,87.68,160.48
2023-03-23,P002,88.1,168.75
2023-03-24,P002,85.36,162.07
2023-03-25,P002,109.87,177.09
2023-03-26,P002,103.49,196.99
2023-03-27,P002,105.27,176.75
2023-03-28,P002,108.09,190.85
2023-03-29,P002,87.53,138.34
2023-03-30,P002,88.7,176.47
2023-03-31,P002,98.23,187.92
2023-04-01,P002,109.72,185.02
2023-04-02,P002,101.97,182.56
2023-04-03,P002,97.27,177.86
2023-04-04,P002,100.48,169.05
2023-04-05,P002,92.09,172.56
2023-04-06,P002,79.1,146.01
2023-04-07,P002,90.27,159.18
2023-04-08,P002,112.88,199.15
2023-04-09,P002,107.82,192.57
2023-04-10,P002,96.5,164.43
2023-04-11,P002,93.09,160.75
2023-04-12,P002,89.84,158.38
2023-04-13,P002,95.7,178.02
2023-04-14,P002,89.36,154.36
2023-04-15,P002,98.68,177.25
2023-04-16,P002,106.87,189.34
2023-04-17,P002,100.26,174.38
2023-04-18,P002,97.3,182.41
2023-04-19,P002,82.12,154.07
2023-04-20,P002,93.13,165.99
2023-04-21,P002,103.73,168.96
2023-04-22,P002,106.29,191.46
2023-04-23,P002,105.68,173.02
2023-04-24,P002,99.87,178.37
2023-04-25,P002,88.42,162.7
2023-04-26,P002,88.59,153.06
2023-04-27,P002,98.04,166.95
2023-04-28,P002,95.93,184.76
2023-04-29,P002,97.47,174.48
2023-04-30,P002,101.3,166.21
2023-05-01,P002,101.03,179.08
2023-05-02,P002,90.54,164.08
2023-05-03,P002,91.25,200.8
2023-05-04,P002,92.91,170.76
2023-05-05,P002,101.25,172.44
2023-05-06,P002,110.59,199.79
2023-05-07,P002,109.45,166.04
2023-05-08,P002,93.41,169.35
2023-05-09,P002,86.52,181.47
2023-05-10,P002,87.03,160.86
2023-05-11,P002,86.18,143.85
2023-05-12,P002,88.17,159.21
2023-05-13,P002,98.46,188.0
2023-05-14,P002,99.66,178.42
2023-05-15,P002,94.0,160.61
2023-05-16,P002,89.03,157.18
2023-05-17,P002,93.51,162.92
2023-05-18,P002,89.02,167.63
2023-05-19,P002,108.75,197.13
2023-05-20,P002,101.03,186.55
2023-05-21,P002,99.64,179.2
2023-05-22,P002,96.9,158.59
2023-05-23,P002,91.3,153.02
2023-05-24,P002,87.86,168.19
2023-05-25,P002,99.07,160.62
2023-05-26,P002,87.61,160.36
2023-05-27,P002,103.91,181.95
2023-05-28,P002,101.35,164.98
2023-05-29,P002,86.16,150.92
2023-05-30,P002,93.07,167.13
2023-05-31,P002,91.53,171.56
2023-06-01,P002,80.12,165.74
2023-06-02,P002,91.27,172.34
2023-06-03,P002,87.02,162.75
2023-06-04,P002,91.15,158.69
2023-06-05,P002,100.46,164.75
2023-06-06,P002,84.22,154.11
2023-06-07,P002,75.82,154.92
2023-06-08,P002,85.18,163.55
2023-06-09,P002,86.71,140.71
2023-06-10,P002,93.06,160.2
2023-06-11,P002,101.64,188.69
2023-06-12,P002,85.69,161.48
2023-06-13,P002,80.06,140.89
2023-06-14,P002,81.86,180.42
2023-06-15,P002,88.08,162.79
2023-06-16,P002,95.72,174.56
2023-06-17,P002,90.32,169.32
2023-06-18,P002,101.25,172.58
2023-06-19,P002,86.36,154.09
2023-06-20,P002,94.85,191.07
2023-06-21,P002,72.53,157.56
2023-06-22,P002,88.62,171.84
2023-06-23,P002,82.73,163.49
2023-06-24,P002,104.77,169.73
2023-06-25,P002,97.54,185.32
2023-06-26,P002,83.33,149.9
2023-06-27,P002,79.12,156.95
2023-06-28,P002,82.37,140.98
2023-06-29,P002,85.31,139.9
2023-06-30,P002,84.59,162.77
2023-07-01,P002,91.3,158.2
2023-07-02,P002,96.88,151.99
2023-07-03,P002,88.56,168.96
2023-07-04,P002,72.83,169.03
2023-07-05,P002,71.14,160.04
2023-07-06,P002,78.74,151.17
2023-07-07,P002,90.64,165.73
2023-07-08,P002,99.06,182.94
2023-07-09,P002,95.35,181.57
2023-07-10,P002,87.83,159.4
2023-07-11,P002,83.42,158.76
2023-07-12,P002,70.37,148.37
2023-07-13,P002,74.76,155.3
2023-07-14,P002,76.75,150.42
2023-07-15,P002,80.23,154.03
2023-07-16,P002,91.03,179.83
2023-07-17,P002,85.59,172.68
2023-07-18,P002,81.43,161.2
2023-07-19,P002,76.02,168.21
2023-07-20,P002,,146.66
2023-07-21,P002,83.43,174.66
2023-07-22,P002,85.87,166.29
2023-07-23,P002,89.92,197.63
2023-07-24,P002,78.54,141.61
2023-07-25,P002,77.95,146.06
2023-07-26,P002,75.2,154.39
2023-07-27,P002,68.5,147.47
2023-07-28,P002,78.87,173.37
2023-07-29,P002,80.86,149.17
2023-07-30,P002,82.77,166.82
2023-07-31,P002,74.65,161.27
2023-08-01,P002,81.84,163.89
2023-08-02,P002,76.11,141.5
2023-08-03,P002,74.28,163.36
2023-08-04,P002,88.94,176.24
2023-08-05,P002,82.03,163.03
2023-08-06,P002,,179.75
2023-08-07,P002,78.63,155.89
2023-08-08,P002,74.4,148.61
2023-08-09,P002,65.96,147.37
2023-08-10,P002,71.94,147.25
2023-08-11,P002,80.8,147.31
2023-08-12,P002,81.17,145.69
2023-08-13,P002,93.89,161.37
2023-08-14,P002,80.16,157.38
2023-08-15,P002,73.23,147.96
2023-08-16,P002,61.66,138.81
2023-08-17,P002,71.01,151.02
2023-08-18,P002,73.79,142.51
2023-08-19,P002,77.04,166.69
2023-08-20,P002,77.42,149.74
2023-08-21,P002,93.63,164.29
2023-08-22,P002,68.92,148.75
2023-08-23,P002,57.29,113.93
2023-08-24,P002,63.25,130.34
2023-08-25,P002,73.24,158.05
2023-08-26,P002,82.95,140.58
2023-08-27,P002,84.42,170.59
2023-08-28,P002,80.69,170.8
2023-08-29,P002,65.7,137.0
2023-08-30,P002,67.16,145.08
2023-08-31,P002,61.29,147.48
2023-09-01,P002,68.97,139.3
2023-09-02,P002,73.33,157.01
2023-09-03,P002,73.15,141.43
2023-09-04,P002,82.23,152.46
2023-09-05,P002,72.94,139.95
2023-09-06,P002,70.25,148.67
2023-09-07,P002,66.08,152.66
2023-09-08,P002,76.68,149.83
2023-09-09,P002,67.62,129.91
2023-09-10,P002,84.84,149.01
2023-09-11,P002,76.32,155.27
2023-09-12,P002,72.01,165.45
2023-09-13,P002,66.13,145.07
2023-09-14,P002,59.42,130.55
2023-09-15,P002,62.55,145.21
2023-09-16,P002,73.47,146.08
2023-09-17,P002,82.63,153.85
2023-09-18,P002,79.01,144.43
2023-09-19,P002,59.68,148.77
2023-09-20,P002,57.64,107.25
2023-09-21,P002,60.7,143.68
2023-09-22,P002,69.13,139.49
2023-09-23,P002,69.33,140.23
2023-09-24,P002,70.5,162.42
2023-09-25,P002,69.76,137.62
2023-09-26,P002,68.26,136.46
2023-09-27,P002,56.33,130.02
2023-09-28,P002,64.26,143.4
2023-09-29,P002,77.57,148.15
2023-09-30,P002,69.67,128.93
2023-10-01,P002,77.8,144.15
2023-10-02,P002,80.88,168.7
2023-10-03,P002,65.31,141.05
2023-10-04,P002,60.07,139.58
2023-10-05,P002,72.07,144.46
2023-10-06,P002,69.55,137.95
2023-10-07,P002,84.31,176.08
2023-10-08,P002,81.84,154.96
2023-10-09,P002,72.93,143.5
2023-10-10,P002,70.98,156.94
2023-10-11,P002,65.76,133.53
2023-10-12,P002,71.57,140.62
2023-10-13,P002,68.48,143.58
2023-10-14,P002,78.34,153.34
2023-10-15,P002,79.34,156.94
2023-10-16,P002,79.69,175.61
2023-10-17,P002,62.46,140.82
2023-10-18,P002,70.47,121.69
2023-10-19,P002,68.81,147.07
2023-10-20,P002,64.46,139.84
2023-10-21,P002,85.97,161.4
2023-10-22,P002,93.77,171.23
2023-10-23,P002,82.16,156.87
2023-10-24,P002,77.88,152.36
2023-10-25,P002,65.63,146.76
2023-10-26,P002,56.81,126.39
2023-10-27,P002,62.1,127.62
2023-10-28,P002,81.08,186.32
2023-10-29,P002,77.68,145.52
2023-10-30,P002,71.55,147.55
2023-10-31,P002,69.86,129.91
2023-11-01,P002,69.75,145.92
2023-11-02,P002,59.04,124.7
2023-11-03,P002,71.47,142.04
2023-11-04,P002,89.63,175.08
2023-11-05,P002,75.83,155.55
2023-11-06,P002,83.34,164.02
2023-11-07,P002,68.44,125.72
2023-11-08,P002,70.46,163.83
2023-11-09,P002,75.49,138.58
2023-11-10,P002,79.79,170.08
2023-11-11,P002,87.24,172.45
2023-11-12,P002,76.61,157.38
2023-11-13,P002,86.06,152.51
2023-11-14,P002,67.51,144.03
2023-11-15,P002,70.05,140.34
2023-11-16,P002,71.79,147.08
2023-11-17,P002,79.61,152.11
2023-11-18,P002,85.18,139.8
2023-11-19,P002,79.85,166.07
2023-11-20,P002,72.7,146.89
2023-11-21,P002,79.31,149.46
2023-11-22,P002,71.08,140.47
2023-11-23,P002,78.62,157.21
2023-11-24,P002,77.94,144.0
2023-11-25,P002,76.26,128.7
2023-11-26,P002,92.26,171.33
2023-11-27,P002,80.14,160.33
2023-11-28,P002,77.71,150.71
2023-11-29,P002,67.68,131.2
2023-11-30,P002,83.21,159.1
2023-12-01,P002,74.58,134.94
2023-12-02,P002,84.32,149.04
2023-12-03,P002,88.78,156.27
2023-12-04,P002,77.5,160.94
2023-12-05,P002,79.34,150.72
2023-12-06,P002,82.95,153.48
2023-12-07,P002,72.14,166.69
2023-12-08,P002,83.96,162.49
2023-12-09,P002,71.61,150.0
2023-12-10,P002,89.68,160.98
2023-12-11,P002,83.96,153.0
2023-12-12,P002,74.25,127.39
2023-12-13,P002,81.59,166.27
2023-12-14,P002,74.95,154.43
2023-12-15,P002,82.36,155.57
2023-12-16,P002,87.69,161.32
2023-12-17,P002,80.26,162.63
2023-12-18,P002,80.92,140.37
2023-12-19,P002,86.8,155.9
2023-12-20,P002,64.32,127.96
2023-12-21,P002,74.2,166.92
2023-12-22,P002,82.93,166.69
2023-12-23,P002,102.32,155.29
2023-12-24,P002,98.29,158.15
2023-12-25,P002,86.28,159.96
2023-12-26,P002,90.79,161.06
2023-12-27,P002,74.47,136.22
2023-12-28,P002,86.79,181.23
2023-12-29,P002,79.11,157.24
2023-12-30,P002,100.24,179.98
2023-12-31,P002,93.18,161.26
2021-01-01,P003,94.3,158.97
2021-01-02,P003,106.21,176.38
2021-01-03,P003,94.6,178.77
2021-01-04,P003,109.92,188.0
2021-01-05,P003,94.78,172.74
2021-01-06,P003,97.33,186.42
2021-01-07,P003,85.03,147.99
2021-01-08,P003,92.48,152.62
2021-01-09,P003,97.59,160.37
2021-01-10,P003,107.9,175.35
2021-01-11,P003,102.75,149.2
2021-01-12,P003,92.91,160.84
2021-01-13,P003,85.57,150.12
2021-01-14,P003,85.88,163.72
2021-01-15,P003,99.73,173.25
2021-01-16,P003,103.76,167.75
2021-01-17,P003,104.27,180.17
2021-01-18,P003,113.61,190.85
2021-01-19,P003,97.17,159.49
2021-01-20,P003,101.24,166.31
2021-01-21,P003,92.24,139.98
2021-01-22,P003,103.43,162.53
2021-01-23,P003,108.16,170.73
2021-01-24,P003,100.12,170.86
2021-01-25,P003,114.82,175.36
2021-01-26,P003,98.76,163.63
2021-01-27,P003,99.99,157.73
2021-01-28,P003,92.8,164.51
2021-01-29,P003,102.84,177.1
2021-01-30,P003,105.14,179.17
2021-01-31,P003,119.56,189.69
2021-02-01,P003,109.94,164.53
2021-02-02,P003,103.59,167.39
2021-02-03,P003,105.45,171.38
2021-02-04,P003,106.04,172.0
2021-02-05,P003,110.19,180.94
2021-02-06,P003,103.56,187.82
2021-02-07,P003,109.71,187.83
2021-02-08,P003,103.77,163.89
2021-02-09,P003,107.45,184.23
2021-02-10,P003,100.01,176.41
2021-02-11,P003,92.42,154.36
2021-02-12,P003,106.11,184.6
2021-02-13,P003,104.75,173.15
2021-02-14,P003,115.17,171.07
2021-02-15,P003,101.44,175.99
2021-02-16,P003,107.82,179.99
2021-02-17,P003,102.8,170.52
2021-02-18,P003,113.73,183.35
2021-02-19,P003,113.83,176.64
2021-02-20,P003,112.66,188.76
2021-02-21,P003,121.85,191.41
2021-02-22,P003,104.42,176.08
2021-02-23,P003,100.28,173.85
2021-02-24,P003,103.91,162.37
2021-02-25,P003,90.69,151.75
2021-02-26,P003,109.85,157.76
2021-02-27,P003,110.39,186.03
2021-02-28,P003,118.83,176.71
2021-03-01,P003,107.6,178.93
2021-03-02,P003,109.84,183.55
2021-03-03,P003,103.24,179.26
2021-03-04,P003,113.23,171.19
2021-03-05,P003,111.28,180.62
2021-03-06,P003,113.03,199.73
2021-03-07,P003,117.85,204.99
2021-03-08,P003,107.08,186.95
2021-03-09,P003,110.78,184.15
2021-03-10,P003,107.69,167.63
2021-03-11,P003,120.64,197.82
2021-03-12,P003,108.47,176.89
2021-03-13,P003,116.97,192.58
2021-03-14,P003,116.79,180.46
2021-03-15,P003,117.3,185.57
2021-03-16,P003,111.48,183.12
2021-03-17,P003,104.65,177.11
2021-03-18,P003,113.13,188.07
2021-03-19,P003,109.26,173.47
2021-03-20,P003,125.23,181.8
2021-03-21,P003,124.17,210.42
2021-03-22,P003,116.63,211.52
2021-03-23,P003,107.95,182.42
2021-03-24,P003,120.14,176.9
2021-03-25,P003,102.29,164.56
2021-03-26,P003,115.3,190.4
2021-03-27,P003,115.33,198.74
2021-03-28,P003,132.15,190.02
2021-03-29,P003,122.48,191.24
2021-03-30,P003,106.19,178.15
2021-03-31,P003,109.05,187.7
2021-04-01,P003,109.11,175.67
2021-04-02,P003,110.75,165.11
2021-04-03,P003,124.69,200.9
2021-04-04,P003,124.04,205.29
2021-04-05,P003,118.69,187.87
2021-04-06,P003,110.22,184.28
2021-04-07,P003,108.75,174.0
2021-04-08,P003,109.09,170.63
2021-04-09,P003,114.33,194.59
2021-04-10,P003,116.38,190.25
2021-04-11,P003,131.93,206.83
2021-04-12,P003,111.12,196.14
2021-04-13,P003,113.04,172.49
2021-04-14,P003,104.2,168.68
2021-04-15,P003,118.2,189.78
2021-04-16,P003,108.45,172.81
2021-04-17,P003,115.68,193.52
2021-04-18,P003,115.79,183.91
2021-04-19,P003,119.18,179.25
2021-04-20,P003,102.01,172.67
2021-04-21,P003,103.0,174.71
2021-04-22,P003,94.45,173.8
2021-04-23,P003,115.01,188.94
2021-04-24,P003,116.76,191.37
2021-04-25,P003,112.31,185.51
2021-04-26,P003,123.35,191.47
2021-04-27,P003,101.98,164.82
2021-04-28,P003,110.2,183.09
2021-04-29,P003,102.68,169.34
2021-04-30,P003,122.66,209.56
2021-05-01,P003,123.71,207.14
2021-05-02,P003,114.62,190.95
2021-05-03,P003,110.74,184.52
2021-05-04,P003,112.83,181.95
2021-05-05,P003,103.19,160.58
2021-05-06,P003,105.19,173.02
2021-05-07,P003,119.98,190.99
2021-05-08,P003,113.99,186.29
2021-05-09,P003,120.46,195.15
2021-05-10,P003,121.19,200.4
2021-05-11,P003,113.24,176.32
2021-05-12,P003,102.97,166.14
2021-05-13,P003,103.61,188.12
2021-05-14,P003,101.03,178.74
2021-05-15,P003,111.24,177.33
2021-05-16,P003,120.88,189.81
2021-05-17,P003,113.67,182.64
2021-05-18,P003,107.86,178.17
2021-05-19,P003,109.16,183.89
2021-05-20,P003,97.19,192.54
2021-05-21,P003,108.99,180.89
2021-05-22,P003,117.63,194.26
2021-05-23,P003,113.66,166.79
